listing_title,listing_category,short_description,description,website,phone,fax,email,listing_tags,address,zip_code,username,sequence_id
Elmwood Lodge,Clinics & Services;Housing and Residential Services for People with Developmental Disabilities;Life Skills for People with Disabilities,Residential care facility for women with developmental and/or psychiatric diagnosis or requiring Supportive Housing * shared rooms,"Description: Residential care facility for women with developmental and/or psychiatric diagnosis or requiring Supportive Housing * shared rooms
Address: 532 Melbourne Ave | Ottawa, ON | K2A 1W5
Intersection: Churchill Ave and Princeton Ave
Phone: 613-729-2398
Fax: 613-729-6365
Email: elmwoodlodge5@yahoo.com
Contacts: Debbie Love - Director of Operations
Leadership: Gisela Aston - Owner
Hours: Administration Mon-Fri 9am-4pm * Service Mon-Sun 24 hours
After hours: Resident's Line 613-729-9169
Eligibility: Women 18 years and older who cannot live independently * women psychiatric out-patients * women with developmental diagnosis and /or dual diagnosis
How to access / refer: Referrals from Royal Ottawa Hospital, Brockville Psychiatric Hospital and all community hospitals, social workers, doctors and families
Fees: Set fees
Languages: English * French
Accessibility: Partially Accessible
Accessibility notes: Main Entrance
Service area: Ottawa (City of)
Last verified: 2025-12-03",,613-729-2398,613-729-6365,elmwoodlodge5@yahoo.com,Housing and Residential Services for People with Developmental Disabilities;Life Skills for People with Disabilities;mental health;English * French;Ottawa,"532 Melbourne Ave | Ottawa, ON | K2A 1W5",K2A 1W5,Sana,opc-service-212013
Fostering Forever Friendships,"Clinics & Services;Fitness, Recreation, and Social Programs for People with Disabilities",Not-for-profit organization for adults with exceptionalities,"Description: Not-for-profit organization for adults with exceptionalities
Address: 1485 Duford Dr | Ottawa, ON | K1E 1G1
Intersection: Duford Dr and Amiens St
Phone: 613-799-7021
Email: fosteringfriendshipsoffice@gmail.com
Website: http://www.fosteringforeverfriendships.ca/
Contacts: Heather Goelz - Office Administrator
Leadership: Samantha Bellefeuille - Founder and Director
Hours: Mon-Fri 9am-3pm
Eligibility: Adults with exceptionalities
How to access / refer: Intake Request
Fees: Set fee per day
Languages: English
Accessibility: Wheelchair Accessible
Service area: Ottawa (City of)
Last verified: 2026-03-16",http://www.fosteringforeverfriendships.ca/,613-799-7021,,fosteringfriendshipsoffice@gmail.com,"Fitness, Recreation, and Social Programs for People with Disabilities;English;Orléans","1485 Duford Dr | Ottawa, ON | K1E 1G1",K1E 1G1,Sana,opc-service-197165
Foundation Fighting Blindness (The),Clinics & Services;Blindness and Vision Loss,Supports and funds research into retinal eye diseases * education and public awareness work * newsletter,"Description: Supports and funds research into retinal eye diseases * education and public awareness work * newsletter
Address: 890 Yonge St, 12th Fl | Toronto, ON | M4W 3P4
Intersection: Yonge St and Bloor St W
Phone: 416-360-4200
Toll-free: 1-800-461-3331 | Health Information Line: 1-888-626-2995
Fax: 416-360-0060
Email: info@fightingblindness.ca
Website: http://www.fightingblindness.ca/
Contacts: Kemi Aina - Coordinator, Administration | kaina@fightingblindness.ca
Leadership: Jennifer Jones - President and Chief Executive Officer | jjones@fightingblindness.ca
Hours: Mon-Fri 9am-5pm
Eligibility: People with retinal eye diseases * public for information and education
How to access / refer: Call or visit website
Languages: English
Accessibility: Wheelchair Accessible
Service area: Canada
Last verified: 2026-04-05",http://www.fightingblindness.ca/,416-360-4200,416-360-0060,info@fightingblindness.ca,Blindness and Vision Loss;English;Toronto (Annex),"890 Yonge St, 12th Fl | Toronto, ON | M4W 3P4",M4W 3P4,Sana,opc-service-179383
GleeCeptional,"Clinics & Services;Fitness, Recreation, and Social Programs for People with Disabilities","Fitness, Recreation, and Social Programs for People with Disabilities","Address: St. Thomas the Apostle Church | 2345 Alta Vista Dr | Ottawa, ON | K1H 7M6
Intersection: Alta Vista Dr and Kilborn Ave
Phone: 613-986-4299
Email: gleeceptional@yahoo.ca
Website: http://www.facebook.com/glee.ceptional
Leadership: Lisa Wilson - Director and Coach
Eligibility: Individuals 12 years and older with an exceptionality
How to access / refer: Medical and application forms available on the website
Fees: $80 / year
Languages: English
Accessibility: Wheelchair Accessible
Service area: Ottawa (City of) and area
Last verified: 2025-11-06",http://www.facebook.com/glee.ceptional,613-986-4299,,gleeceptional@yahoo.ca,"Fitness, Recreation, and Social Programs for People with Disabilities;English;Ottawa","St. Thomas the Apostle Church | 2345 Alta Vista Dr | Ottawa, ON | K1H 7M6",K1H 7M6,Sana,opc-service-212159
GoodLife Kids Foundation,"Clinics & Services;Autism Support Groups and Organizations;Fitness, Recreation, and Social Programs for People with Disabilities;Youth Centres","Autism Support Groups and Organizations · Fitness, Recreation, and Social Programs for People with Disabilities · Youth Centres","Address: 710 Proudfoot Lane | London, ON | N6H 5G5
Intersection: Proudfoot Lane and Oxford St W
Phone: 226-377-2155
Email: info@goodlifekids.com
Website: http://goodlifekids.com/
Eligibility: Youth ages 12-21 years old with autism and/or intellectual disabilities * qualified organizations, registered Canadian charities to provide ongoing physical activity programs for children and youth with autism and/or intellectual disabilities
How to access / refer: Varies based on the program
Fees: None
Languages: English
Service area: Ontario
Last verified: 2026-06-15",http://goodlifekids.com/,226-377-2155,,info@goodlifekids.com,"Autism Support Groups and Organizations;Fitness, Recreation, and Social Programs for People with Disabilities;Youth Centres;English;London","710 Proudfoot Lane | London, ON | N6H 5G5",N6H 5G5,Sana,opc-service-226167
Happy Trails Riding Stables Recreation Program,"Clinics & Services;Fitness, Recreation, and Social Programs for People with Disabilities","Fitness, Recreation, and Social Programs for People with Disabilities","Address: 5979 Leitrim Rd | Carlsbad Springs, ON | K0A 1K0
Intersection: Hall Rd and Russell Rd
Phone: 613-822-1482
Email: recreation@happy-trails.ca
Website: http://www.happy-trails.ca/
Leadership: Art Mackie - Owner / Manager
Hours: Irregular, call for details
Eligibility: Individuals 4 years and older with developmental disabilities
How to access / refer: Contact to receive an application package for special need program enrollment
Fees: Special needs recreational program requires a $50 assessment fee (2019) * Service - Fees vary according to group and service requested
Languages: English
Accessibility: Wheelchair Accessible
Service area: Eastern Ontario ; Ottawa (City of) ; Québec - Western
Last verified: 2025-10-02",http://www.happy-trails.ca/,613-822-1482,,recreation@happy-trails.ca,"Fitness, Recreation, and Social Programs for People with Disabilities;English;Carlsbad Springs","5979 Leitrim Rd | Carlsbad Springs, ON | K0A 1K0",K0A 1K0,Sana,opc-service-212203
Inclusion Canada,Clinics & Services;Advocacy and Social Action for People with Disabilities,"National charity for people with intellectual disabilities and their families * advocacy, awareness building, supports research, shares knowledge, develops policy options and strengthens leadership","Description: National charity for people with intellectual disabilities and their families * advocacy, awareness building, supports research, shares knowledge, develops policy options and strengthens leadership
Address: 850 King St W, Suite 20 | Oshawa, ON | L1J 8N5
Intersection: Spadina Ave between Dundas St W and Queen St W
Phone: 416-661-9611
Toll-free: 1-855-661-9611
Fax: 905-436-3587
Email: inform@inclusioncanada.ca
Website: http://inclusioncanada.ca/
Leadership: Krista Carr - Chief Executive Officer
Eligibility: People with intellectual disabilities and their families
How to access / refer: Call or visit website
Fees: None
Languages: English * French
Language notes: French publications and website
Accessibility: Wheelchair Accessible
Service area: Canada
Last verified: 2025-08-11",http://inclusioncanada.ca/,416-661-9611,905-436-3587,inform@inclusioncanada.ca,Advocacy and Social Action for People with Disabilities;English * French;Toronto (Old Toronto),"850 King St W, Suite 20 | Oshawa, ON | L1J 8N5",L1J 8N5,Sana,opc-service-178309
Karis Disability Services - Supported Independent Living Program,Clinics & Services;Independent Living Supports,Support to adults with developmental disabilities living in their own homes or apartments * Programs are based on Person Centered Planning and delivered usually in the home,"Description: Support to adults with developmental disabilities living in their own homes or apartments * Programs are based on Person Centered Planning and delivered usually in the home
Address: 1950 Merivale Rd, Units 2 and 3 | Ottawa, ON | K2G 5T5
Intersection: Merivale Rd and Slack Rd
Phone: 613-225-5900
Email: edo@karis.org
Website: http://karis.org/
Contacts: Jasmine Duckworth - Community Development Manager | jduckworth@karis.org | Jodi Kipping - District Office Leadership Assistant
Leadership: Stefan Thomas - East District Executive Director
Hours: Mon-Fri 8:30am-4:30pm * program hours variable based on client's need
Eligibility: Adults 18 years and older with developmental disabilities
How to access / refer: Referrals are made through Service Coordination at 613-748-1788
Fees: None
Languages: English
Accessibility: Wheelchair Accessible
Service area: Ottawa (City of)
Last verified: 2026-05-26",http://karis.org/,613-225-5900,,edo@karis.org,Independent Living Supports;English;Ottawa,"1950 Merivale Rd, Units 2 and 3 | Ottawa, ON | K2G 5T5",K2G 5T5,Sana,opc-service-211293
Kiwanis Club of Ottawa - AKtion Clubs,"Clinics & Services;Fitness, Recreation, and Social Programs for People with Disabilities","Fitness, Recreation, and Social Programs for People with Disabilities","Phone: 613-233-1900
Email: office@ottawakiwanis.org
Website: http://www.ottawakiwanis.org/
Hours: No set office hours * call or leave a message
Eligibility: Adults and seniors, 18 years and older, with developmental disabilities
How to access / refer: Call to apply * referral through shelters or agencies that serve those who are developmentally challenged are accepted
Fees: None
Languages: English * French
Language notes: Limited
Accessibility: Wheelchair Accessible
Service area: Ottawa (City of)
Last verified: 2025-11-03",http://www.ottawakiwanis.org/,613-233-1900,,office@ottawakiwanis.org,"Fitness, Recreation, and Social Programs for People with Disabilities;English * French;Ottawa",,,Sana,opc-service-212429
Le CAP - Centre éducatif spécialisé L’Image,Clinics & Services;Autism Support Groups and Organizations;Child Care Centres;Children and Youth with Disabilities,"Educational centre * place of learning and growth * development of cognitive, communication, motor, social and affective skills","Description: Educational centre * place of learning and growth * development of cognitive, communication, motor, social and affective skills
Address: 134 Genest St | Ottawa, ON | K1L 7X5
Intersection: Vanier Pkwy and Beechwood Ave
Phone: 613-742-0884 ext 200 or 209
Email: vdlandry@centrelecap.ca
Website: http://centrelecap.ca/en/programmes-et-services/education-centres/
Contacts: Valérie David-Landry - Director, Educational Centres
Leadership: Rachel Gouin - Executive Director | 613-789-2240 ext 215 * rgouin@centrelecap.ca | Tania Renaud Fournier - Executive director for clinical services | 613-789-2240 ext 228 * tfournier@centrelecap.ca
Hours: Mon-Fri 8am-5pm
Eligibility: Children 18 months to six years old with autism or other special needs
How to access / refer: Call or send an email for more information
Fees: $12/day
Languages: French - Designated Agency under the French Language Services Act
Language notes: French reception, programs, publications, and website * French interpretation available upon request
Accessibility: Wheelchair Accessible
Service area: Ottawa
Last verified: 2026-05-11",http://centrelecap.ca/en/programmes-et-services/education-centres/,613-742-0884 ext 200 or 209,,vdlandry@centrelecap.ca,Autism Support Groups and Organizations;Child Care Centres;Children and Youth with Disabilities;French - Designated Agency under the French Language Services Act;Ottawa,"134 Genest St | Ottawa, ON | K1L 7X5",K1L 7X5,Sana,opc-service-212506
